[2026-01-17T13:16:56Z INFO  rustwqb::storage::connection] Database connection established with WAL mode and table initialized.
[2026-01-17T13:16:57Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 正在执行回测任务恢复程序...
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] ✓ 成功恢复 10 个中断的任务
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 🚀 [w6] 开始回测任务 [2295]: group_mean(anl69_ebit_best_crncy_iso,1,sta1_top2000c20) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 🚀 [w3] 开始回测任务 [2302]: ts_rank(fnd5_cur_212_92_lpt_si,20) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 🚀 [w9] 开始回测任务 [2303]: ts_zscore(fnd27_06000_int_rcv_value,30) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 🚀 [w10] 开始回测任务 [2304]: ts_corr(fnd5_cur_212_92_lpt_si,fnd27_01000_net_incr_cash_cash_equ_value,15) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:57Z INFO  rustwqb::backtest::service] 🚀 [w8] 开始回测任务 [2308]: ts_product(fnd6_aox,5) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::service] 🚀 [w1] 开始回测任务 [2311]: ts_rank(ts_zscore(pretax_profit_value,20),15) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: PMnhAfdx53M8Lb14G3GS83u
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::service] 🚀 [w4] 开始回测任务 [2312]: group_rank(ts_zscore(fnd27_incl_inc_invest_assoc_jv_entp_valueadj,14),mcr61_ndindustrylevel2code) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::service] 🚀 [w5] 开始回测任务 [2313]: ts_corr(ts_returns(fnd27_ashare_funda_ashareincome_d1_s_fa_eps_diluted,5),ts_returns(pv27_as_price_div_dps,5),10) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::service] 🚀 [w2] 开始回测任务 [2315]: ts_zscore(ts_returns(mdl175_sue,8),20) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::service] 🚀 [w7] 开始回测任务 [2316]: rank(ts_corr(mdl14_score,fnd27_ashare_funda_asharefinancialindicator_d1_s_fa_yoyocfps,10),rate=3) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:58Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 44Cw3zh1Z57HaYCx1F18u43
[2026-01-17T13:16:58Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:58Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 3lPoOtdQJ59EczfL6WBQ3dk
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 4pWUREfzh4uf9TzOwpmGG7X
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: J7WHx3hu5dRc6upoES0ZGz
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: vsZUlc4x4zp9SgQihHNq0K
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 37yfeHayj4PsbCDcVTKLmVJ
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z WARN  rustwqb::backtest::service] ✗ 任务执行失败 [2312]: 回测失败: Incompatible unit for input of "group_rank" at index 1, expected "Unit[Group:1]", found "Unit[]"
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::service] 🚀 [w4] 开始回测任务 [2317]: group_mean(ts_zscore(fnd27_ashare_funda_asharettmandmrq_d1_s_fa_cashflow_ttm,12),1,mcr61_ndindustrylevel2code) (region: CHN, universe: TOP2000U)
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:16:59Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2Y0kHB97456vcfYTWS91vX0
[2026-01-17T13:17:00Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:01Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:17:01Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:17:01Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:17:02Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [2 tries]
[2026-01-17T13:17:02Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 39lj1s2Sz56gcJzuP5SsXX
[2026-01-17T13:17:02Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:04Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:17:04Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T13:17:04Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [3 tries]
[2026-01-17T13:17:04Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2DpBvC12Q4tuckp1gfTjfVlp
[2026-01-17T13:17:04Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [3 tries]
[2026-01-17T13:17:04Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2dlpCKgUY4Nka8p1f9YSJRzx
[2026-01-17T13:17:05Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:05Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:06Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:06Z INFO  rustwqb::session::wqb_session] <WQBSession [robaix@icloud.com]> search_operators(...) [https://api.worldquantbrain.com/operators]
[2026-01-17T13:17:19Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:19Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:19Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:19Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:19Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:20Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:20Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:20Z WARN  rustwqb::backtest::service] ✗ 任务执行失败 [2317]: 回测失败: Operator ts_zscore does not support event inputs
[2026-01-17T13:17:20Z INFO  rustwqb::backtest::service] 🚀 [w4] 开始回测任务 [2318]: ts_product(ts_returns(anl14_stddev_cfps_fy3,6),ts_returns(anl14_mean_capex_fy2,6)) (region: CHN, universe: TOP2000U)
[2026-01-17T13:17:20Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:20Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2tPCCG8zF4zK9UX5s7mTFbx
[2026-01-17T13:17:21Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:22Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:22Z WARN  rustwqb::backtest::service] ✗ 任务执行失败 [2313]: 回测失败: Operator ts_returns does not support event inputs
[2026-01-17T13:17:22Z INFO  rustwqb::backtest::service] 🚀 [w5] 开始回测任务 [2319]: ts_returns(ts_corr(fnd5_ltm_212_all_78_lpt_si,mdl138_qpdi4_lt_dt_capital,10),5) (region: CHN, universe: TOP2000U)
[2026-01-17T13:17:23Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:23Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2xPDQn6J5549bK517yPKlkd9
[2026-01-17T13:17:23Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:25Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T13:17:25Z WARN  rustwqb::backtest::service] ✗ 任务执行失败 [2316]: 回测失败: Operator ts_corr does not support event inputs
[2026-01-17T13:17:25Z INFO  rustwqb::backtest::service] 🚀 [w7] 开始回测任务 [2320]: ts_zscore(ts_mean(equity_investments_corporate,20),15) (region: CHN, universe: TOP2000U)
