[2026-01-17T12:09:31Z INFO  rustwqb::storage::connection] Database connection established with WAL mode and table initialized.
[2026-01-17T12:09:33Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> auth_request(...) [1 tries]
[2026-01-17T12:09:33Z INFO  rustwqb::backtest::service] 正在执行回测任务恢复程序...
[2026-01-17T12:09:33Z INFO  rustwqb::backtest::service] 未发现需要恢复的任务
[2026-01-17T12:09:50Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T12:09:50Z INFO  rustwqb::session::wqb_session] <WQBSession [robaix@icloud.com]> search_operators(...) [https://api.worldquantbrain.com/operators]
[2026-01-17T12:09:52Z INFO  rustwqb::backtest::service] 🚀 [w10] 开始回测任务 [1156]: ts_rank(anl14_numofests_roa_fy2,20) (region: CHN, universe: TOP2000U)
[2026-01-17T12:09:53Z INFO  rustwqb::backtest::service] 🚀 [w1] 开始回测任务 [1157]: ts_zscore(pv27_as_risk_betar24,10) (region: CHN, universe: TOP2000U)
[2026-01-17T12:09:53Z INFO  rustwqb::backtest::service] 🚀 [w3] 开始回测任务 [1158]: ts_corr(anl69_dif_best_roa_numest,fnd27_net_profit_after_ded_nr_lp_valueadj,5) (region: CHN, universe: TOP2000U)
[2026-01-17T12:09:53Z INFO  rustwqb::session::auto_auth_session] <AutoAuthSession []> request(...) [1 tries]
[2026-01-17T12:09:53Z INFO  rustwqb::backtest::worker] ▶ 模拟任务已提交: 2aZ9y5ePr4Ukbxd1hfR3ENvm
[2026-01-17T12:09:53Z INFO  rustwqb::backtest::service] 🚀 [w6] 开始回测任务 [1159]: group_zscore(ts_mean(mdl138_qpdi5_debt_equity,15),mcr61_consindustrylevel2code) (region: CHN, universe: TOP2000U)
